dataset,nr_fold,algorithm,metric
HMEQ,6,SRE_RF,0.0355819942792141
HMEQ,6,SRE_bag,0.0350371331848896
HMEQ,6,SRE_boosting,0.0380718047781322
HMEQ,6,SRE_PLTR,0.0361448016599582
HMEQ,6,PLTR,0.0361336837149146
LC,1,LRR,0.0960881593619757
LC,1,GAM,0.0967685049137364
LC,1,LDA,0.0975648876034844
LC,1,CTREE,0.0947772449760483
LC,1,RF,0.0962261202291528
LC,1,LGBM,0.0962006595824599
LC,1,RE_boosting,0.096172435867527
LC,1,RE_RF,0.0957692876634328
LC,1,RE_bag,0.095765586555324
LC,1,SRE_RF,0.0971317794881521
LC,1,SRE_bag,0.0957795119537908
LC,1,SRE_boosting,0.0965475671218738
LC,1,SRE_PLTR,0.0963357903180348
LC,1,PLTR,0.096437948412152
LC,2,LRR,0.0813106982355956
LC,2,GAM,0.0820224296066398
LC,2,LDA,0.0827145613031024
LC,2,CTREE,0.0799048071150293
LC,2,RF,0.0803401126866359
LC,2,LGBM,0.0805791243613223
LC,2,RE_boosting,0.0796723417680312
LC,2,RE_RF,0.0809146327208091
LC,2,RE_bag,0.0804487240799668
LC,2,SRE_RF,0.080492709819909
LC,2,SRE_bag,0.0800492518477732
LC,2,SRE_boosting,0.0802747650759126
LC,2,SRE_PLTR,0.0808220135159197
LC,2,PLTR,0.0807018514565234
LC,3,LRR,0.0867672712186455
LC,3,GAM,0.0883337291953185
LC,3,LDA,0.0888341689107984
LC,3,CTREE,0.08478185847097
LC,3,RF,0.0872724019296482
LC,3,LGBM,0.08590140944438
LC,3,RE_boosting,0.0868589280524724
LC,3,RE_RF,0.0867498188696938
LC,3,RE_bag,0.087763493538367
LC,3,SRE_RF,0.0882103455814202
LC,3,SRE_bag,0.0875036598316597
LC,3,SRE_boosting,0.0874264166909383
LC,3,SRE_PLTR,0.0877168395446706
LC,3,PLTR,0.0875553201837879
LC,4,LRR,0.0900472842020732
LC,4,GAM,0.091104475029809
LC,4,LDA,0.0913302875631313
LC,4,CTREE,0.0894537602677213
LC,4,RF,0.0909911872915428
LC,4,LGBM,0.0902060224489891
LC,4,RE_boosting,0.0902348696114127
LC,4,RE_RF,0.0915001616314806
LC,4,RE_bag,0.0900664809069441
LC,4,SRE_RF,0.0907925296901497
LC,4,SRE_bag,0.0905860909674681
LC,4,SRE_boosting,0.089881769059789507
LC,4,SRE_PLTR,0.090861146589277
LC,4,PLTR,0.0907680597829528
LC,5,LRR,0.092086452309825
LC,5,GAM,0.0921938501824165
LC,5,LDA,0.0930740167594836
LC,5,CTREE,0.0885489493760796
LC,5,RF,0.0902351289578028
LC,5,LGBM,0.0900848239817776
LC,5,RE_boosting,0.0911821873414721
LC,5,RE_RF,0.0904057026207556
LC,5,RE_bag,0.0896667993392354
LC,5,SRE_RF,0.0909578063849732
LC,5,SRE_bag,0.091643511966397
LC,5,SRE_boosting,0.0902757039353741
LC,5,SRE_PLTR,0.0905848494974385
LC,5,PLTR,0.0898224222763267
LC,6,LRR,0.0855295960091146
LC,6,GAM,0.0864166867347016
LC,6,LDA,0.087045326295083
LC,6,CTREE,0.0850552602880211
LC,6,RF,0.0861833716344705
LC,6,LGBM,0.0860652531303045
LC,6,RE_boosting,0.0861889982007502
LC,6,RE_RF,0.0860815884280501
LC,6,RE_bag,0.086692330729508
LC,6,SRE_RF,0.0864703177371646
LC,6,SRE_bag,0.0877182822348809
LC,6,SRE_boosting,0.0870573824341034
LC,6,SRE_PLTR,0.0866846291522502
LC,6,PLTR,0.0866482704204559
PAKDD,3,LRR,0.0151416237172299
PAKDD,3,GAM,0.0150120728288799
PAKDD,3,LDA,0.0150733985941459
PAKDD,3,CTREE,0.0141727988163373
PAKDD,3,RF,0.0136165668978294
PAKDD,3,LGBM,0.0150101938876548
PAKDD,3,RE_boosting,0.014856005921795
PAKDD,3,RE_RF,0.0149010555396022
PAKDD,3,RE_bag,0.0148137042293746
PAKDD,3,SRE_RF,0.0152066382347103
PAKDD,3,SRE_bag,0.0152066382347103
PAKDD,3,SRE_boosting,0.0148911294816139
PAKDD,3,SRE_PLTR,0.0152066382347103
PAKDD,3,PLTR,0.0151047557829692
PAKDD,4,LRR,0.0149367938866947
PAKDD,4,GAM,0.0145889808604117
PAKDD,4,LDA,0.0146477863975725
PAKDD,4,CTREE,0.0139893473298043
PAKDD,4,RF,0.0134528240719427
PAKDD,4,LGBM,0.0147586449898846
PAKDD,4,RE_boosting,0.0141183103339201
PAKDD,4,RE_RF,0.0140993601195994
PAKDD,4,RE_bag,0.0141866621823328
PAKDD,4,SRE_RF,0.0148452127024896
