dataset,nr_fold,algorithm,metric
LC,3,SRE_PLTR,0.732836180213229
LC,3,PLTR,0.732984065115213
LC,4,LRR,0.697967110573043
LC,4,GAM,0.700363196125908
LC,4,LDA,0.695064293051581
LC,4,CTREE,0.661758703866755
LC,4,RF,0.688905550664025
LC,4,LGBM,0.676513546481767
LC,4,RE_boosting,0.673454811431506
LC,4,RE_RF,0.684844816200748
LC,4,RE_bag,0.674085360261208
LC,4,SRE_RF,0.686035980262675
LC,4,SRE_bag,0.696460672096265
LC,4,SRE_boosting,0.679681194511703
LC,4,SRE_PLTR,0.688641866607968
LC,4,PLTR,0.687607766527258
LC,5,LRR,0.69898529991655
LC,5,GAM,0.723497666143956
LC,5,LDA,0.718188029015012
LC,5,CTREE,0.64956394948967
LC,5,RF,0.690986455381624
LC,5,LGBM,0.689795455170706
LC,5,RE_boosting,0.692646290131778
LC,5,RE_RF,0.693015397030638
LC,5,RE_bag,0.690307848909186
LC,5,SRE_RF,0.721849294340972
LC,5,SRE_bag,0.711689684264583
LC,5,SRE_boosting,0.705473328014526
LC,5,SRE_PLTR,0.701935862517997
LC,5,PLTR,0.698992177684851
LC,6,LRR,0.708074662313963
LC,6,GAM,0.708455218200658
LC,6,LDA,0.715921908098046
LC,6,CTREE,0.68562874251497
LC,6,RF,0.712641332954306
LC,6,LGBM,0.689830904806008
LC,6,RE_boosting,0.665512008142979
LC,6,RE_RF,0.695800588715372
LC,6,RE_bag,0.710915076432128
LC,6,SRE_RF,0.7023284976754
LC,6,SRE_bag,0.724626550879863
LC,6,SRE_boosting,0.7087555364004
LC,6,SRE_PLTR,0.695520903063704
LC,6,PLTR,0.693634171167619
PAKDD,3,LRR,0.615491274393449
PAKDD,3,GAM,0.618937436039698
PAKDD,3,LDA,0.614653745823716
PAKDD,3,CTREE,0.603483887232993
PAKDD,3,RF,0.598136825213399
PAKDD,3,LGBM,0.617975578959688
PAKDD,3,RE_boosting,0.614379562048028
PAKDD,3,RE_RF,0.614149154400038
PAKDD,3,RE_bag,0.60945561127574
PAKDD,3,SRE_RF,0.614726776449469
PAKDD,3,SRE_bag,0.614726776449469
PAKDD,3,SRE_boosting,0.613514725690434
PAKDD,3,SRE_PLTR,0.614726776449469
PAKDD,3,PLTR,0.613679988959917
PAKDD,4,LRR,0.614862817063133
PAKDD,4,GAM,0.616126789368502
PAKDD,4,LDA,0.61315354484439
PAKDD,4,CTREE,0.600906229971772
PAKDD,4,RF,0.604850893953835
PAKDD,4,LGBM,0.616579035920616
PAKDD,4,RE_boosting,0.608227679572565
PAKDD,4,RE_RF,0.602423245337255
PAKDD,4,RE_bag,0.604879852832029
PAKDD,4,SRE_RF,0.614850054537142
PAKDD,4,SRE_bag,0.614850054537142
PAKDD,4,SRE_boosting,0.614513473053643
PAKDD,4,SRE_PLTR,0.614850054537142
PAKDD,4,PLTR,0.61435586625059
PAKDD,5,LRR,0.616011539253721
PAKDD,5,GAM,0.617387669828873
PAKDD,5,LDA,0.613060760975599
PAKDD,5,CTREE,0.602528196496403
PAKDD,5,RF,0.594866989332297
PAKDD,5,LGBM,0.617406060959638
PAKDD,5,RE_boosting,0.611705599028889
PAKDD,5,RE_RF,0.612354979023236
PAKDD,5,RE_bag,0.607750082272398
PAKDD,5,SRE_RF,0.616334656188706
PAKDD,5,SRE_bag,0.616334656188706
PAKDD,5,SRE_boosting,0.615846741274253
PAKDD,5,SRE_PLTR,0.616334656188706
PAKDD,5,PLTR,0.61555972175842
PAKDD,6,LRR,0.612831751555653
PAKDD,6,GAM,0.617068080157098
PAKDD,6,LDA,0.612582372733478
PAKDD,6,CTREE,0.603080389538573
PAKDD,6,RF,0.598206374153062
PAKDD,6,LGBM,0.617943048735317
PAKDD,6,RE_boosting,0.611837733453039
PAKDD,6,RE_RF,0.611741687364989
PAKDD,6,RE_bag,0.611301838430484
PAKDD,6,SRE_RF,0.611474714751374
PAKDD,6,SRE_bag,0.611474714751374
PAKDD,6,SRE_boosting,0.610865855898626
PAKDD,6,SRE_PLTR,0.611474714751374
PAKDD,6,PLTR,0.610820886151111
TC,1,LRR,0.724117314402491
TC,1,GAM,0.746158943195784
TC,1,LDA,0.716402609464163
TC,1,CTREE,0.757872716696381
TC,1,RF,0.758687499943808
TC,1,LGBM,0.759740986586757
TC,1,RE_boosting,0.771090411495884
TC,1,RE_RF,0.764604399694675
TC,1,RE_bag,0.762241865428825
TC,1,SRE_RF,0.76852468714571
TC,1,SRE_bag,0.750963129990407
TC,1,SRE_boosting,0.771309110557883
TC,1,SRE_PLTR,0.761849083711618
TC,1,PLTR,0.764749037769081
TC,2,LRR,0.714091346951388
TC,2,GAM,0.747520867196324
TC,2,LDA,0.705181064207433
TC,2,CTREE,0.747718913033315
TC,2,RF,0.761953413069032
TC,2,LGBM,0.756189911362325
TC,2,RE_boosting,0.755374351723236
TC,2,RE_RF,0.758561714951167
TC,2,RE_bag,0.750032691209162
TC,2,SRE_RF,0.760280406325031
TC,2,SRE_bag,0.743346003995091
TC,2,SRE_boosting,0.764793929094132
TC,2,SRE_PLTR,0.753900933414118
TC,2,PLTR,0.752273967284109
TC,3,LRR,0.716927547626694
TC,3,GAM,0.741478227006116
TC,3,LDA,0.706041742799243
TC,3,CTREE,0.755211159466832
TC,3,RF,0.757460415674636
TC,3,LGBM,0.753452150906762
TC,3,RE_boosting,0.754111966564418
TC,3,RE_RF,0.760909682771706
TC,3,RE_bag,0.760987314928629
TC,3,SRE_RF,0.761322644319679
TC,3,SRE_bag,0.757136390817581
TC,3,SRE_boosting,0.767446702582786
TC,3,SRE_PLTR,0.761698231694037
TC,3,PLTR,0.754992220634973
TC,4,LRR,0.716959214178945
TC,4,GAM,0.742275856894691
TC,4,LDA,0.715724154647921
TC,4,CTREE,0.739428525258122
TC,4,RF,0.764284617737533
TC,4,LGBM,0.761505156662107
TC,4,RE_boosting,0.760996242879651
TC,4,RE_RF,0.76380259824206
TC,4,RE_bag,0.751176827051267
TC,4,SRE_RF,0.763339046926491
TC,4,SRE_bag,0.752041253296859
TC,4,SRE_boosting,0.765735524121174
TC,4,SRE_PLTR,0.757064944508891
TC,4,PLTR,0.758239289898483
TC,5,LRR,0.701335503386011
TC,5,GAM,0.743885443578974
TC,5,LDA,0.705942283288555
TC,5,CTREE,0.750954037358722
TC,5,RF,0.753228331375658
TC,5,LGBM,0.758337073420956
TC,5,RE_boosting,0.757781615997357
TC,5,RE_RF,0.755721532205648
TC,5,RE_bag,0.756764518355754
TC,5,SRE_RF,0.755057022303752
TC,5,SRE_bag,0.754371778684868
TC,5,SRE_boosting,0.757815866723209
TC,5,SRE_PLTR,0.763353143769885
TC,5,PLTR,0.765351942818012
TC,6,LRR,0.722234156920513
TC,6,GAM,0.748940756777669
TC,6,LDA,0.719002488617088
TC,6,CTREE,0.761497531842395
TC,6,RF,0.766983114416868
TC,6,LGBM,0.766162177670148
TC,6,RE_boosting,0.766348870450555
TC,6,RE_RF,0.762023549794661
TC,6,RE_bag,0.754454819882153
TC,6,SRE_RF,0.760776567568372
TC,6,SRE_bag,0.745052292578044
TC,6,SRE_boosting,0.767486115451001
TC,6,SRE_PLTR,0.753941937847811
TC,6,PLTR,0.757261256435437
TH02,1,LRR,0.639024558498896
TH02,1,GAM,0.642570364238411
TH02,1,LDA,0.649524006622517
TH02,1,CTREE,0.610251103752759
TH02,1,RF,0.622985651214128
TH02,1,LGBM,0.604766832229581
TH02,1,RE_boosting,0.630787803532009
TH02,1,RE_RF,0.645860927152318
TH02,1,RE_bag,0.635133830022075
TH02,1,SRE_RF,0.635644315673289
TH02,1,SRE_bag,0.564238410596027
TH02,1,SRE_boosting,0.597647626931567
TH02,1,SRE_PLTR,0.621943984547461
TH02,1,PLTR,0.641176876379691
TH02,2,LRR,0.596588191892003
TH02,2,GAM,0.583983494336426
TH02,2,LDA,0.605531036932789
TH02,2,CTREE,0.577035539098474
TH02,2,RF,0.612212551409403
TH02,2,LGBM,0.583006544878189
TH02,2,RE_boosting,0.596335414759452
TH02,2,RE_RF,0.580724718870838
TH02,2,RE_bag,0.59375982073319
TH02,2,SRE_RF,0.569670843182532
TH02,2,SRE_bag,0.585001434681023
TH02,2,SRE_boosting,0.587057810813396
TH02,2,SRE_PLTR,0.566726331179034
TH02,2,PLTR,0.564553814201976
TH02,3,LRR,0.663074945887446
TH02,3,GAM,0.564042207792208
TH02,3,LDA,0.622334956709957
TH02,3,CTREE,0.604809253246753
TH02,3,RF,0.618614718614719
TH02,3,LGBM,0.573119588744589
TH02,3,RE_boosting,0.577103625541125
TH02,3,RE_RF,0.611803300865801
TH02,3,RE_bag,0.60490395021645
TH02,3,SRE_RF,0.629525162337662
TH02,3,SRE_bag,0.600913149350649
TH02,3,SRE_boosting,0.550507305194805
TH02,3,SRE_PLTR,0.632974837662338
TH02,3,PLTR,0.636803300865801
TH02,4,LRR,0.578486588970055
TH02,4,GAM,0.569236881726426
TH02,4,LDA,0.571676518150895
TH02,4,CTREE,0.580731054480566
TH02,4,RF,0.573182122344281
TH02,4,LGBM,0.580201304856968
